# volRat = 0.800
# viscRat = 1.000
# Ca = 77.600
# W = 0.034
time,Ca_x,x_len,y_len,major_len,minor_len
11.2,-0.7059684889113363,1.2419525,3.6461694,3.6461696457928534,1.411314095822192
11.21,-0.7044759452732345,1.2419448,3.6461351,3.646135346089978,1.4113064948414724
11.22,-0.7029802795482163,1.241937,3.6461006,3.646100846579749,1.4112986939096641
11.23,-0.7014814983647526,1.2419292,3.6460654999999997,3.646065746955443,1.4112907929048282
11.24,-0.699979608365121,1.2419215000000001,3.6460301,3.6460303473637277,1.4112829919150578
11.25,-0.6984746162053778,1.2419137999999998,3.6459943,3.645994547730989,1.4112749908621467
11.26,-0.6969665285553266,1.2419061,3.6459580999999996,3.6459583481621083,1.411266889958669
11.27,-0.6954553520984896,1.2418985,3.6459216000000003,3.6459218484352403,1.4112587889004922
11.28,-0.6939410935320782,1.2418908,3.6458846,3.645884848750459,1.4112505879440453
11.29,-0.692423759566963,1.2418832,3.6458473,3.645847549010268,1.411242386844353
11.3,-0.6909033569276435,1.2418756,3.6458094,3.6458096494275294,1.4112340858648722
11.31,-0.6893798923522202,1.2418681,3.6457712,3.6457714497132843,1.4112258849023203
11.32,-0.687853372592362,1.2418605,3.6457327,3.6457329499277464,1.4112173838686366
11.33,-0.6863238044132792,1.2418529999999999,3.6456937,3.6456939502487975,1.4112089828216403
11.34,-0.6847911945936908,1.2418453999999999,3.6456542,3.645654450561663,1.4112004818222679
11.35,-0.6832555499257962,1.2418379,3.6456144,3.645614650853447,1.4111919808378055
11.36,-0.6817168772152445,1.2418304,3.6455743,3.645574551114697,1.4111833798098345
11.37,-0.6801751832811047,1.2418230000000001,3.6455336000000003,3.6455338513981106,1.4111747787961395
11.38,-0.6786304749558345,1.2418154000000001,3.6454926,3.6454928516845726,1.4111661777825957
11.39,-0.6770827590852516,1.2418079,3.6454512,3.645451451861482,1.4111574767421047
11.4,-0.6755320425285026,1.2418005,3.6454093,3.645409552066564,1.4111487757487948
11.41,-0.6739783321580316,1.241793,3.6453670999999996,3.645367352285998,1.4111399747500806
11.42,-0.6724216348595512,1.2417855,3.6453244,3.6453246524742093,1.4111311737601124
11.43,-0.6708619575320112,1.2417780999999999,3.6452814,3.645281652640804,1.411122472721006
11.44,-0.6692993070875685,1.2417707,3.6452378000000003,3.645238052879618,1.4111135717018621
11.45,-0.6677336904515556,1.2417633000000001,3.6451938999999998,3.64519415310381,1.411104670708915
11.46,-0.6661651145624519,1.2417558,3.6451497,3.6451499532407303,1.411095769651925
11.47,-0.6645935863718498,1.2417484,3.645105,3.6451052532861103,1.4110868686439417
11.48,-0.6630191128444274,1.241741,3.6450598,3.645060053446204,1.4110778676281173
11.49,-0.6614417009579148,1.2417335999999999,3.6450144,3.6450146535673325,1.4110689666106644
11.5,-0.6598613577030644,1.2417262,3.6449685,3.6449687536920017,1.4110598656100513
11.51,-0.6582780900836199,1.2417188000000001,3.6449223,3.6449225538104955,1.411050864567807
11.52,-0.6566919051162855,1.2417113,3.6448755999999998,3.6448758539417208,1.4110417635777588
11.53,-0.6551028098306936,1.2417039,3.6448286000000003,3.644828853927086,1.411032762579114
11.54,-0.6535108112693757,1.2416966,3.6447811999999997,3.6447814540056065,1.4110235614910605
11.55,-0.651915916487729,1.2416891,3.6447334,3.644733654012116,1.4110144604651271
11.56,-0.6503181325539868,1.2416817,3.6446851999999996,3.6446854541060976,1.411005259469266
11.57,-0.6487174665491863,1.2416741999999998,3.6446365,3.6446367541403557,1.4109960584757282
11.58,-0.6471139255671369,1.2416668,3.6445875,3.644587754110846,1.4109868574171782
11.59,-0.6455075167143901,1.2416592999999998,3.6445381,3.644538354142284,1.4109776564325722
11.6,-0.6438982471102063,1.2416519,3.6444883,3.644488554138793,1.4109683554246146
11.61,-0.6422861238865252,1.2416445,3.6444381999999997,3.6444384541786805,1.410959054366268
11.62,-0.6406711541879325,1.2416371,3.6443877000000002,3.6443879541559046,1.4109498533964184
11.63,-0.6390533451716285,1.2416296,3.6443367,3.6443369541559534,1.4109404524081262
11.64,-0.6374327040073979,1.2416222000000001,3.6442853,3.644285554093541,1.410931151409513
11.65,-0.6358092378775758,1.2416147,3.6442335,3.644233753999295,1.4109216504031494
11.66,-0.6341829539770174,1.2416072,3.6441815,3.6441817539443626,1.410912349338044
11.67,-0.6325538595130654,1.2415997,3.6441289,3.6441291538934317,1.4109029483839692
11.68,-0.6309219617055184,1.2415923,3.644076,3.6440762538509697,1.410893447372565
11.69,-0.6292872677865995,1.2415848,3.6440227,3.644022953801754,1.4108840463925723
11.7,-0.6276497850009226,1.2415772,3.6439690000000002,3.643969253753891,1.4108745453990357
11.71,-0.6260095206054613,1.2415696,3.6439149,3.6439151536723555,1.4108650443962185
11.72,-0.6243664818695178,1.2415621,3.6438604999999997,3.643860753570782,1.4108554434437885
11.73,-0.6227206760746885,1.2415546000000002,3.6438055,3.6438057534366006,1.4108459424396518
11.74,-0.6210721105148331,1.2415470000000002,3.6437502000000004,3.6437504533093747,1.4108363414879697
11.75,-0.6194207924960417,1.2415394,3.6436946,3.643694853170455,1.410826840475705
11.76,-0.6177667293366037,1.2415318,3.6436385,3.6436387530622785,1.410817139491193
11.77,-0.6161099283669734,1.2415242000000002,3.643582,3.643582252876982,1.4108075385138625
11.78,-0.6144503969297388,1.2415166000000002,3.6435252,3.6435254527691736,1.4107978374678325
11.79,-0.6127881423795889,1.2415089,3.6434679,3.643468152516402,1.4107881365145385
11.8,-0.6111231720832802,1.2415013,3.6434103,3.643410552313463,1.410778535491784
11.81,-0.6094554934196064,1.2414936,3.6433522,3.6433524521587186,1.4107687344872173
11.82,-0.6077851137793625,1.2414859,3.6432937,3.6432939519456173,1.4107589335102704
11.83,-0.6061120405653142,1.2414782,3.6432349,3.6432351517626724,1.41074913255097
11.84,-0.6044362811921652,1.2414705000000001,3.6431756,3.64317585151643,1.410739331495992
11.85,-0.6027578430865227,1.2414628,3.6431159,3.643116151227181,1.410729430563466
11.86,-0.601076733686866,1.241455,3.6430558,3.6430560510220165,1.4107195295224901
11.87,-0.5993929604435128,1.2414472,3.6429954,3.6429956507530634,1.4107096285825307
11.88,-0.597706530818586,1.2414394,3.6429345,3.6429347505280605,1.4106997275486641
11.89,-0.5960174522859825,1.2414315999999999,3.6428731,3.6428733502800226,1.4106897265360034
11.9,-0.5943257323313367,1.2414238,3.6428114000000003,3.6428116500158447,1.4106798255663318
11.91,-0.5926313784519908,1.241416,3.6427493,3.6427495496697366,1.4106697245501074
11.92,-0.5909343981569588,1.2414081000000001,3.6426867,3.64268694946363,1.4106597235913014
11.93,-0.5892347989668951,1.2414002000000002,3.6426236999999997,3.6426239490870587,1.4106496225994205
11.94,-0.5875325884140603,1.2413923,3.6425603,3.6425605488189623,1.4106395216154426
11.95,-0.5858277740422878,1.2413843,3.6424966000000003,3.6424968484530327,1.4106293206205123
11.96,-0.5841203634069505,1.2413764,3.6424323999999997,3.642432648205487,1.4106192196901182
11.97,-0.5824103640749281,1.2413683999999998,3.6423677,3.6423679478586233,1.410608918707935
11.98,-0.5806977836245726,1.2413604,3.6423028,3.642303047563305,1.4105987177100827
11.99,-0.5789826296456744,1.2413524,3.6422373,3.6422375472439725,1.4105884167481428
12.0,-0.5772649097394297,1.241342,3.6418790999999997,3.6418791962364727,1.4105574690851004
12.01,-0.5755446315184061,1.2413744,3.6416454,3.6416454895970354,1.4105655670975157
12.02,-0.5738218026065093,1.2414035,3.6414204000000003,3.6414204852557344,1.410571665176751
12.03,-0.5720964306389491,1.2414297,3.6412042,3.641204282840029,1.4105759632883366
12.04,-0.5703685232622051,1.2414527,3.6409968,3.6409968817198006,1.4105786614593052
12.05,-0.5686380881339941,1.2414732,3.640798,3.64079808157506,1.4105800597484213
12.06,-0.5669051329232352,1.2414911000000002,3.6406076,3.6406076823632953,1.4105802580262097
12.07,-0.5651696653100157,1.2415066000000001,3.6404254,3.640425483761956,1.4105794564193364
12.08,-0.5634316929855571,1.2415197999999998,3.6402512,3.6402512855787688,1.4105777548924032
12.09,-0.5616912236521815,1.2415308999999999,3.6400846,3.640084687714125,1.4105752533689961
12.1,-0.5599482650232774,1.24154,3.6399253,3.639925390151717,1.4105720519084999
12.11,-0.5582028248232648,1.2415472,3.6397728,3.639772892678484,1.4105682504985482
12.12,-0.5564549107875624,1.2415528,3.6396268000000003,3.639626895418953,1.4105640489867148
12.13,-0.5547045306625513,1.2415571,3.6394868999999996,3.639486998172229,1.4105593476763187
12.14,-0.552951692205543,1.2415597,3.6393527,3.6393528009649763,1.410554246338399
12.15,-0.5511964031847427,1.2415611,3.6392239,3.63922400380211,1.4105488450736692
12.16,-0.5494386713792165,1.2415611,3.6390998999999997,3.6391000065988344,1.4105430437901045
12.17,-0.5476785045788565,1.24156,3.6389804999999997,3.638980609286418,1.410536942565036
12.18,-0.5459159105843453,1.2415578,3.6388654999999996,3.6388656120041087,1.4105306413898693
12.19,-0.5441508972071238,1.2415547,3.6387543,3.6387544146367965,1.4105240401768406
12.2,-0.5423834722693541,1.2415505,3.6386468,3.6386469173223195,1.4105172390182052
12.21,-0.5406136436038856,1.2415455999999998,3.6385425,3.638542619660309,1.4105101378512004
12.22,-0.5388414190542216,1.2415399,3.6384412,3.6384413221484735,1.4105029367512225
12.23,-0.5370668064744822,1.2415336,3.6383428,3.6383429245235934,1.4104955355893147
12.24,-0.5352898137293718,1.2415265999999998,3.6382468,3.638246926868808,1.4104879345712376
12.25,-0.5335104486941422,1.2415189,3.638153,3.6381531290670193,1.4104801335047465
12.26,-0.531728719254559,1.2415108,3.6380613,3.6380614312344615,1.4104719324114425
12.27,-0.5299446333068673,1.2415021,3.6379715,3.63797163327283,1.410463831418269
12.28,-0.5281581987577545,1.2414931,3.6378833999999998,3.6378835353979433,1.4104554304179682
12.29,-0.5263694235243169,1.2414835,3.6377968000000003,3.637796937356839,1.4104468293913806
12.3,-0.524578315534024,1.2414736,3.6377116000000003,3.6377117393353164,1.410438028425228
12.31,-0.5227848827246845,1.2414634,3.6376277,3.637627841116924,1.4104290274095852
12.32,-0.5209891330444093,1.2414528,3.6375447999999997,3.6375449429417817,1.4104200264662232
12.33,-0.5191910744515769,1.241442,3.6374627999999998,3.6374629447472824,1.4104106254548636
12.34,-0.5173907149147997,1.2414308,3.6373816,3.6373817464659473,1.4104011244619308
12.35,-0.5155880624128862,1.2414196,3.6373013,3.6373014481242554,1.4103915234946167
12.36,-0.5137831249348075,1.241408,3.6372214,3.6372215497822564,1.410381522556083
12.37,-0.5119759104796607,1.2413962,3.6371421,3.637142251317476,1.4103715215374923
12.38,-0.510166427056634,1.2413844,3.6370630999999998,3.6370632528264513,1.4103613206072658
12.39,-0.5083546826849721,1.2413722,3.6369846,3.63698475431537,1.4103509196280872
12.4,-0.5065406853939388,1.24136,3.6369062000000003,3.636906355777082,1.4103403186754817
12.41,-0.5047244432227822,1.2413476,3.6368281,3.6368282571642,1.4103295177355255
12.42,-0.5029059642207004,1.2413352,3.6367501,3.636750258553781,1.4103186167962969
12.43,-0.5010852564468037,1.2413226,3.6366721,3.636672259957212,1.4103075158238296
12.44,-0.49926232797007986,1.2413099,3.6365942,3.6365943612158413,1.4102962149588851
12.45,-0.4974371868693586,1.2412971000000002,3.6365161,3.6365162623754417,1.4102847139249817
12.46,-0.495609841233275,1.2412842,3.6364381000000003,3.636438263651744,1.410273113004937
12.47,-0.49378029916023547,1.2412713,3.6363598,3.6363599648932334,1.4102613120258782
12.48,-0.49194856875837883,1.2412581,3.6362814,3.6362815660608407,1.4102493110659275
12.49,-0.49011465814554384,1.2412451,3.6362028,3.6362029671908322,1.4102372100782485
12.5,-0.4882785754492301,1.2412319,3.6361238,3.6361239681680804,1.4102248090952998
12.51,-0.48644032880656407,1.2412185999999998,3.6360447,3.6360448692527045,1.4102124081568492
12.52,-0.4845999263642622,1.2412053,3.6359652000000002,3.6359653703353425,1.4101998072199358
12.53,-0.482757376278595,1.2411919999999999,3.6358853,3.6358854713450937,1.4101870061984152
12.54,-0.4809126867153505,1.2411786,3.6358051,3.6358052722464107,1.4101741053096961
12.55,-0.47906586584979954,1.2411651,3.6357244,3.635724573256487,1.4101609042773728
12.56,-0.47721692186665704,1.2411515999999998,3.6356434,3.6356435741726427,1.410147603310511
12.57,-0.47536586296004857,1.2411379999999999,3.6355619,3.635562074993851,1.4101343023820432
12.58,-0.4735126973334714,1.2411244,3.6354799,3.635480075939679,1.4101207013733505
12.59,-0.4716574331997598,1.2411108,3.6353974,3.6353975766756594,1.4101071004340073
12.6,-0.46980007878104807,1.2410972,3.6353145,3.6353146775170773,1.4100931994788313
12.61,-0.46794064230873433,1.2410834,3.635231,3.6352311782715883,1.4100791985308994
12.62,-0.4660791320234435,1.2410697,3.635147,3.6351471790170713,1.410065097612261
12.63,-0.46421555617499183,1.241056,3.6350624,3.63506257981597,1.4100507965649638
12.64,-0.46234992302234995,1.2410421,3.6349773,3.634977480527075,1.4100363956663966
12.65,-0.460482240833605,1.2410283,3.6348916,3.6348917811531294,1.410021894670793
12.66,-0.4586125178859256,1.2410144,3.6348053,3.6348054818635367,1.4100071936932947
12.67,-0.4567407624655244,1.2410005,3.6347185,3.634718682486853,1.4099923926993965
12.68,-0.4548669828676217,1.2409865,3.6346311,3.634631283093601,1.4099774917716608
12.69,-0.4529911873964081,1.2409725,3.6345431,3.6345432837654394,1.4099623907680872
12.7,-0.4511133843650091,1.2409585,3.6344544,3.634454584344473,1.4099471897420546
12.71,-0.44923358209544595,1.2409444,3.6343652,3.6343653848558244,1.4099318887778896
12.72,-0.44735178891860156,1.2409303999999999,3.6342754,3.6342755853805904,1.4099164878278936
12.73,-0.445468013174181,1.2409162,3.6341849,3.634185085878471,1.4099007868014506
12.74,-0.44358226321067595,1.240902,3.6340937,3.6340938863915624,1.4098850858009806
12.75,-0.4416945473853275,1.2408877,3.6340019,3.634002086901903,1.409869284875962
12.76,-0.43980487406408897,1.2408735000000002,3.6339094999999997,3.6339096872840635,1.4098533838764595
12.77,-0.43791325162158845,1.2408591,3.6338163999999997,3.6338165877305286,1.40983728283581
12.78,-0.4360196884410934,1.2408447,3.6337227,3.6337228881383363,1.4098211818556101
12.79,-0.43412419291447096,1.2408302999999998,3.6336284,3.6336285884921757,1.4098048808742134
12.8,-0.4322267734421521,1.2408158,3.6335333,3.6335334888429,1.409788379845391
12.81,-0.43032743843309534,1.2408014,3.6334374,3.633437589137047,1.4097718788635876
12.82,-0.42842619630474743,1.2407868,3.6333411,3.6333412895278254,1.4097552778085776
12.83,-0.42652305548300734,1.2407723,3.6332440000000004,3.633244189789626,1.4097384768586045
12.84,-0.4246180244021884,1.2407576,3.6331461000000003,3.6331462900885696,1.4097215758958157
12.85,-0.42271111150498203,1.2407428999999999,3.6330476999999997,3.6330478904109658,1.4097045748309383
12.86,-0.4208023252424187,1.2407282,3.6329485,3.6329486906344237,1.4096874738084162
12.87,-0.4188916740738313,1.2407134,3.6328487000000003,3.632848890890798,1.4096701728214742
12.88,-0.4169791664668173,1.2406985000000001,3.6327482,3.6327483910587777,1.4096528717761396
12.89,-0.4150648108972028,1.2406836,3.6326469,3.632647091219004,1.4096353707497673
12.9,-0.41314861584900237,1.2406686,3.632545,3.632545191500843,1.4096178697641295
12.91,-0.4112305898143831,1.2406536,3.6324424,3.6324425915951872,1.409600168750159
12.92,-0.4093107412936263,1.2406385,3.6323391000000003,3.6323392917786914,1.4095824677652073
12.93,-0.40738907879509145,1.2406233,3.632235,3.632235191949532,1.409564466640987
12.94,-0.40546561083517574,1.2406081,3.6321303,3.632130492041206,1.409546465679448
12.95,-0.4035403459382784,1.2405928,3.6320248,3.6320249921719867,1.4095283647178336
12.96,-0.4016132926367619,1.2405775,3.6319186,3.63191879227468,1.4095100636183324
12.97,-0.3996844594709155,1.2405621,3.6318117,3.6318118923372293,1.4094917626505716
12.98,-0.3977538549889155,1.2405467,3.6317041000000003,3.6317042923307072,1.4094732615667946
12.99,-0.3958214877467882,1.2405311,3.6315956,3.631595792511379,1.4094547606178467
13.0,-0.39388736630837323,1.2405154,3.6314866,3.6314867925266663,1.4094360594992186
13.01,-0.39195149924528333,1.2404998,3.6313766999999997,3.631376892431299,1.4094171585621065
13.02,-0.3900138951368678,1.2404841,3.6312661,3.6312662924516754,1.4093982575569264
13.03,-0.3880745625701742,1.2404683,3.6311546999999997,3.631154892450936,1.4093793565109891
13.04,-0.38613351013991026,1.2404524000000001,3.6310427,3.631042892382335,1.4093600556303345
13.05,-0.3841907464484053,1.2404364,3.6309297999999997,3.630929992348445,1.4093408545605242
13.06,-0.3822462801055734,1.2404204,3.6308162,3.6308163922508583,1.4093214535525016
13.07,-0.38030011972887456,1.2404042999999998,3.6307019,3.6307020922184376,1.409301952520977
13.08,-0.3783522739432754,1.2403881,3.6305867000000003,3.6305868920534783,1.4092824514927393
13.09,-0.3764027513812125,1.2403718000000001,3.6304708000000003,3.6304709919965488,1.4092626505535764
13.1,-0.3744515606825533,1.2403553999999999,3.6303541,3.6303542918427856,1.409242849527288
13.11,-0.37249871049455835,1.2403391,3.6302367,3.630236891732923,1.4092228485595686
13.12,-0.37054420947184247,1.2403225,3.6301183999999997,3.630118591563838,1.409202847568511
13.13,-0.36858806627633633,1.240306,3.6299994,3.629999591391919,1.4091826466042146
13.14,-0.36663028957724914,1.2402893,3.6298797,3.6298798911683914,1.409162345578815
13.15,-0.36467088805102954,1.2402726,3.6297591000000002,3.629759291038198,1.409141944550387
13.16,-0.36270987038132607,1.2402557,3.6296377,3.629637890845192,1.4091214435751525
13.17,-0.3607472452589503,1.2402387,3.6295155,3.629515690611033,1.4091007425858377
13.18,-0.35878302138183743,1.2402218,3.6293926,3.629392790366586,1.4090800415996765
13.19,-0.3568172074550082,1.2402046,3.6292688,3.6292689901626227,1.4090591406130932
13.2,-0.35484981219052963,1.2401874,3.6291442,3.629144389946587,1.4090380396817648
13.21,-0.35288084430747774,1.2401701,3.6290187,3.629018889612844,1.4090169387088425
13.22,-0.350910312531898,1.2401526999999999,3.6288925,3.628892689391196,1.4089957377231834
13.23,-0.34893822559676596,1.2401353,3.6287655,3.628765689132912,1.4089743367621623
13.24,-0.3469645922419497,1.2401178000000002,3.6286376000000002,3.6286377888123,1.408952935764244
13.25,-0.3449894212141706,1.2401000999999998,3.6285089,3.6285090885413327,1.408931234816291
13.26,-0.34301272126696486,1.2400823,3.6283792999999998,3.6283794882305576,1.4089095338047146
13.27,-0.341034501160644,1.2400644,3.6282489,3.6282490878626605,1.4088876329087343
13.28,-0.3390547696622578,1.2400464,3.6281176000000004,3.6281177874991286,1.4088656318950212
13.29,-0.33707353554555297,1.2400284,3.6279856,3.6279857871750636,1.4088435309515694
13.3,-0.33509080759093557,1.2400102,3.6278525999999998,3.627852786820083,1.4088212300165783
13.31,-0.3331065945854332,1.2399919,3.6277188,3.627718986422577,1.4087988290349944
13.32,-0.33112090532265365,1.2399735,3.6275842000000003,3.6275843860313834,1.408776328069614
13.33,-0.3291337486027476,1.2399550000000001,3.6274486,3.6274487856142086,1.408753627144137
13.34,-0.3271451332323692,1.2399364,3.6273122,3.6273123853055314,1.4087309261570167
13.35,-0.3251550680246366,1.2399177,3.6271748,3.627174984875302,1.4087080252243633
13.36,-0.32316356179909456,1.2398989,3.6270366000000003,3.6270367844187703,1.4086849242547859
13.37,-0.32117062338167285,1.2398799999999999,3.6268976,3.626897784002029,1.4086617233407752
13.38,-0.31917626160464846,1.2398609,3.6267576,3.6267577836121196,1.4086384223581518
13.39,-0.31718048530660764,1.2398417,3.6266166,3.6266167830931373,1.4086150214346689
13.4,-0.31518330333240424,1.2398225,3.6264748,3.6264749825653784,1.4085914205054186
13.41,-0.3131847245331222,1.2398031999999999,3.6263319999999997,3.626332182138176,1.4085676195701025
13.42,-0.3111847577660354,1.2397836,3.6261883,3.626188481621419,1.4085438185902879
13.43,-0.3091834118945702,1.2397639,3.6260437000000003,3.6260438810952564,1.408519817783584
13.44,-0.3071806957882637,1.2397442,3.6258982,3.6258983806724157,1.408495616819651
13.45,-0.3051766183227258,1.2397244,3.6257517999999997,3.6257519800146962,1.4084713157915854
13.46,-0.30317118837959944,1.2397044,3.6256044000000003,3.625604579553941,1.4084469148964724
13.47,-0.3011644148465225,1.2396843,3.625456,3.625456179029147,1.4084224139639498
13.48,-0.29915630661708636,1.2396639999999999,3.6253066,3.625306778463391,1.4083977130668537
13.49,-0.2971468725907977,1.2396436,3.6251563,3.6251564778627094,1.4083728121618078
13.5,-0.29513612167303843,1.2396203,3.6247255000000003,3.624725410021692,1.4083256012964114
13.51,-0.2931240627750281,1.2396296,3.6244658000000003,3.6244657150886024,1.4083087982607607
13.52,-0.2911107048137815,1.239636,3.6242102999999997,3.624210220974783,1.4082911954824824
13.53,-0.28909605671207106,1.2396398,3.623959,3.6239589275015796,1.4082728928146884
13.54,-0.28708012739838684,1.2396411,3.6237121,3.623712034402092,1.4082539903414957
13.55,-0.28506292580689657,1.2396403,3.6234696,3.62346954166181,1.408234387860393
13.56,-0.2830444608774077,1.2396372,3.6232313,3.623231249051691,1.4082139855322313
13.57,-0.28102474155532475,1.2396323,3.6229972,3.6229971564614516,1.4081932833401822
13.58,-0.27900377679161326,1.2396256,3.6227671,3.622767063788598,1.4081717812210666
13.59,-0.276981575542757,1.2396172,3.6225409,3.622540871199579,1.4081498792315434
13.6,-0.27495814677071984,1.2396072,3.6223183,3.6223182784054977,1.4081274772956693
13.61,-0.272933499442906,1.2395958,3.6220992,3.622099185529232,1.408104475374008
13.62,-0.27090764253212,1.2395831,3.6218833000000004,3.621883292522062,1.4080809736163986
13.63,-0.2688805850165265,1.2395691000000002,3.6216704,3.6216703993430137,1.40805717184212
13.64,-0.26685233587961227,1.239554,3.6214603,3.6214603059030663,1.4080328702339413
13.65,-0.2648229041101434,1.2395378,3.6212527,3.6212527122885225,1.4080080685086585
13.66,-0.26279229870212895,1.2395206,3.6210476,3.6210476185551363,1.4079830669456255
13.67,-0.2607605286547779,1.2395026,3.6208446,3.6208446245496146,1.4079575654548844
13.68,-0.258727602972461,1.2394838,3.6206435,3.6206435303239335,1.4079316640270019
13.69,-0.2566935306646708,1.2394641000000002,3.6204441999999997,3.620444235913433,1.4079054626004464
13.7,-0.25465832074598127,1.2394436999999998,3.6202464,3.620246441277743,1.4078789611833997
13.71,-0.25262198223600757,1.2394226000000002,3.62005,3.6200500465033825,1.4078520598400432
13.72,-0.25058452415936755,1.2394007999999999,3.6198548,3.6198548514470366,1.4078248585398128
13.73,-0.24854595554564052,1.2393784,3.6196606,3.619660656385932,1.407797357221333
13.74,-0.24650628542932682,1.2393555,3.6194673,3.619467360905917,1.4077695559631733
13.75,-0.2444655228498087,1.2393321,3.6192747,3.6192747653473534,1.4077414547154694
13.76,-0.24242367685131,1.2393081,3.6190826,3.6190826696382405,1.407713053542206
13.77,-0.2403807564828561,1.2392837,3.6188911,3.618891173679418,1.4076843523446945
13.78,-0.23833677079823323,1.2392589,3.6186998,3.6186998776610766,1.4076554511620276
13.79,-0.23629172885595026,1.2392336,3.6185087,3.6185087814216415,1.4076262500413637
13.8,-0.2342456397191954,1.239208,3.6183177,3.6183177850488946,1.407596748844095
13.81,-0.23219851245579953,1.239182,3.6181267999999998,3.6181268886439453,1.4075670477233047
13.82,-0.23015035613819299,1.2391556000000001,3.6179356,3.617935691946675,1.4075370466615824
13.83,-0.22810117984336709,1.2391288999999999,3.6177443,3.617744395123636,1.4075067455252115
13.84,-0.2260509926528335,1.2391019,3.6175527,3.6175527983536244,1.4074762444916424
13.85,-0.22399980365258393,1.2390746,3.6173607,3.617360801234942,1.40744554338587
13.86,-0.22194762193304943,1.239047,3.6171680999999998,3.6171682041972755,1.407414642338727
13.87,-0.21989445658906198,1.2390191000000002,3.6169751999999997,3.6169753069765584,1.407383341286641
13.88,-0.2178403167198109,1.2389909000000001,3.6167815,3.6167816095376764,1.4073520402493038
13.89,-0.21578521142880627,1.2389625,3.6165872,3.616587312115633,1.4073203392419407
13.9,-0.2137291498238353,1.2389339000000001,3.6163922,3.616392314492537,1.4072884381297066
13.91,-0.2116721410169239,1.2389049,3.6161963,3.616196416898698,1.407256137124933
13.92,-0.2096141941242957,1.2388757,3.6159996999999997,3.6159998191638345,1.4072238361155684
13.93,-0.2075553182663313,1.2388463,3.6158022,3.6158023213468686,1.4071912351082234
13.94,-0.20549552256752968,1.2388166,3.6156037,3.615603823377895,1.4071584340433405
13.95,-0.2034348161564649,1.2387867,3.6154042,3.615404325402389,1.407125333034955
13.96,-0.20137320816574725,1.2387565999999999,3.6152036,3.6152037273642232,1.4070920320057092
13.97,-0.1993107077319838,1.2387261999999999,3.6150021,3.6150022291867403,1.4070585309980288
13.98,-0.19724732399573555,1.2386956,3.6147994,3.6147995309532384,1.4070247299801482
13.99,-0.19518306610147848,1.2386648,3.6145955,3.61459563262157,1.4069907289850634
14.0,-0.19311794319756265,1.2386338000000001,3.6143905,3.6143906341858933,1.406956527974656
14.01,-0.19105196443617123,1.2386024,3.6141842,3.614184335714328,1.4069221269500045
14.02,-0.18898513897328167,1.2385709999999999,3.6139766,3.61397673713374,1.4068874259207382
14.03,-0.18691747596862254,1.2385392,3.6137677999999998,3.613767938626691,1.406852524913131
14.04,-0.18484898458563465,1.2385072,3.6135577000000003,3.6135578399061794,1.4068173239163058
14.05,-0.18277967399142953,1.2384751,3.6133461999999996,3.613346341189713,1.4067819228587504
14.06,-0.1807095533567506,1.2384427,3.6131333000000003,3.613133442450644,1.4067463219024101
14.07,-0.17863863185592993,1.2384101,3.6129189,3.6129190436173877,1.4067104208542394
14.08,-0.17656691866684882,1.2383773,3.6127032,3.6127033447268264,1.4066743198856246
14.09,-0.17449442297089848,1.2383441,3.6124859000000002,3.612486045742811,1.406638018806405
14.1,-0.17242115395293675,1.2383109,3.6122672,3.6122673467464868,1.4066014178345576
14.11,-0.17034712080124909,1.2382773,3.612047,3.6120471477149136,1.4065646168703874
14.12,-0.16827233270750738,1.2382435,3.6118252,3.6118253485650254,1.4065275158492723
14.13,-0.16619679886672886,1.2382095,3.6116019,3.611602049488269,1.4064902147796228
14.14,-0.16412052847723707,1.2381752000000001,3.6113769,3.611377050249449,1.4064526138039246
14.15,-0.16204353074061803,1.2381407,3.6111504,3.611150550949689,1.4064149127376062
14.16,-0.15996581486168293,1.2381058999999999,3.6109223,3.610922451698916,1.4063769117334284
14.17,-0.15788739004842434,1.2380709,3.6106924,3.6106925523241307,1.4063386107071292
14.18,-0.15580826551197707,1.2380356,3.6104608000000002,3.610460952930169,1.4063001096999481
14.19,-0.15372845046657696,1.2380002,3.6102277000000003,3.610227853460511,1.4062614086997614
14.2,-0.1516479541295201,1.2379644,3.6099926,3.609992753997714,1.4062224076548029
14.21,-0.14956678572112136,1.2379284,3.609756,3.60975615451006,1.406183106713133
14.22,-0.14748495446467558,1.2378920999999998,3.6095175,3.609517654888923,1.4061436055902106
14.23,-0.14540246958641323,1.2378555,3.6092772,3.609277355372549,1.4061039046497048
14.24,-0.14331934031546342,1.2378187,3.6090352,3.609035355727088,1.4060639035909617
14.25,-0.1412355758838097,1.2377817,3.6087913,3.6087914560410965,1.4060236026238382
14.26,-0.13915118552625091,1.2377443000000001,3.6085456000000002,3.6085457563847703,1.405983101629548
14.27,-0.13706617848035993,1.2377066,3.6082979,3.60829805659265,1.405942300565778
14.28,-0.13498056398644265,1.2376687,3.6080484,3.6080485568086473,1.4059012995326396
14.29,-0.13289435128749655,1.2376304,3.6077969999999997,3.6077971570075196,1.4058599984974163
14.3,-0.13080754962917115,1.237592,3.6075435999999996,3.6075437572147018,1.4058184974631929
14.31,-0.12872016825972615,1.2375532,3.6072883,3.607288457365507,1.4057766964725862
