time,Ca_x,x_len,y_len,major_len,minor_len
25.28,-0.5319199540162128,2.4902873,1.5944224,2.4897806042066746,1.5945615533851167
25.29,-0.53421052805709,2.4787366,1.6029822,2.4781694878370217,1.6031214047293343
25.3,-0.5364971866217882,2.4671522,1.6116475000000001,2.466556052843965,1.6117866698240284
25.31,-0.5387799129503259,2.4555360000000004,1.620419,2.4549231057593186,1.6205580437847313
25.32,-0.5410586903115473,2.4438896,1.6292969,2.4438104015000004,1.6294357188238466
25.33,-0.543333502003238,2.4322150000000002,1.6382812000000002,2.432842838962948,1.638419684842734
25.34,-0.5456043313522505,2.4210386,1.6473726000000002,2.421819838551845,1.6475106365491718
25.35,-0.5478711617146261,2.4099665999999997,1.6565712000000001,2.4107439445409935,1.6567086637002175
25.36,-0.5501339764757139,2.3988448,1.6658770999999999,2.399617507950402,1.6660138575498609
25.37,-0.5523927590503005,2.3876755000000003,1.6752907000000001,2.3884427862721473,1.6754266101179596
25.38,-0.5546474928827199,2.376461,1.6848124,2.3772220110555438,1.6849473094220735
25.39,-0.5568981614469873,2.3652037,1.6944422000000001,2.365957546790066,1.6945759484434348
25.4,-0.5591447482469086,2.3539057,1.7041806,2.354651450109244,1.7043130195829108
25.41,-0.5613872368162123,2.342569,1.7140277,2.343305671504158,1.7141586135361473
25.42,-0.5636256107186595,2.3311957,1.7239838,2.3319222892859193,1.7241130262492959
25.43,-0.5658598535481721,2.3197879,1.7340491,2.320503367544723,1.7341764509384099
25.44,-0.5680899489289528,2.3083472,1.744224,2.309050497013914,1.7443492854979379
25.45,-0.5703158805155975,2.2968756,1.7545085,2.297565652354395,1.7546315251141449
25.46,-0.5725376319932263,2.2853747999999996,1.7649029,2.2860505507421225,1.7650234725726528
25.47,-0.5747551870775915,2.2738462999999998,1.7754074000000002,2.2745066829929366,1.7755253257462742
25.48,-0.5769685295152089,2.262292,1.7860223,2.2629359822054025,1.7861373898660768
25.49,-0.5791776430834643,2.2507131,1.7967477,2.251339668920857,1.7968597685911365
25.5,-0.581382511590745,2.2391110999999997,1.8075838,2.239719262056129,1.8076926646835372
25.51,-0.5835831188765472,2.2274871999999997,1.8185309,2.22807602169137,1.818636388441822
25.52,-0.5857794488116024,2.2158428,1.8295889,2.2164113689701237,1.8296908433768349
25.53,-0.5879714852979921,2.2041791,1.8407583,2.204726566146988,1.8408565401218313
25.54,-0.5901592122692658,2.1924969,1.852039,2.1930224531747946,1.8521333855297628
25.55,-0.5923426136905622,2.1807974000000003,1.8634312999999998,2.1813002947668614,1.8635216907134193
25.56,-0.594521673558719,2.1690819,1.8749353,2.169561414546411,1.875021559734794
25.57,-0.5966963759024009,2.1573509,1.8865509,2.1578063536322025,1.8866328995766968
25.58,-0.598866704782205,2.1456055000000003,1.8982786,2.1460362405366062,1.8983562149825786
25.59,-0.6010326442907896,2.1338463,1.9101181999999999,2.1342516909898936,1.9101913085679834
25.6,-0.6031941785529795,2.1220742,1.9220697,2.12245360732602,1.9221381802853996
25.61,-0.6053512917258906,2.1102899,1.9341334,2.110642636019941,1.9341971202783657
25.62,-0.607503967999042,2.0984938,1.9463091000000001,2.0988191526691473,1.9463679237943587
25.63,-0.6096521915944733,2.0866868,1.9585968999999999,2.0869839746041396,1.958650675604939
25.64,-0.6117959467668593,2.0748695,1.9709968,2.0751375898669755,1.9710453549758653
25.65,-0.6139352178036259,2.0630422,1.9835088,2.063280178190194,1.9835519397263977
25.66,-0.6160699890250677,2.0512056,1.9961324,2.0514122337744647,1.9961698919688788
25.67,-0.6182002447844562,2.0396752,2.0088678,2.039612955066737,2.00889937487526
25.68,-0.620325969468162,2.0288037,2.0217147000000004,2.0286205561481774,2.0217400419762925
25.69,-0.622447147495765,2.0178905,2.0346728,2.0177552716656333,2.034691535156319
25.7,-0.6245637633201699,2.0069369999999997,2.0477418,2.006852708395436,2.047753496623224
25.71,-0.62667580142772,1.9959444,2.0609213,1.995914587549627,2.0609254526035636
25.72,-0.6287832463383102,1.9849142999999998,2.0742108999999997,1.984943108943213,2.0742069180223073
25.73,-0.6308860826055017,1.973848,2.0876099999999997,1.9739401405048063,2.087597211627596
25.74,-0.6329842948166343,1.9529196999999998,2.1115103,2.1072938860466834,1.9833407862260364
25.75,-0.6350778675929398,1.9417358,2.1253716999999996,2.1215008079379567,1.9701728963259038
25.76,-0.6371667855896551,1.9305887,2.1392432,2.1356704014934857,1.9571260687482828
25.77,-0.6392510334961314,1.9207459999999998,2.153143,2.149829685938627,1.9441771684524305
25.78,-0.6413305960359533,1.91105,2.1670863000000002,2.164000705699639,1.932555083232114
25.79,-0.643405457967044,1.9011377999999999,2.1810863,2.178201972946038,1.920985010636739
25.8,-0.6454756040817801,1.8910317,2.1951542,2.192448926056156,1.9094012310478956
25.81,-0.6475410192071026,1.880752,2.2092997,2.2067546686230357,1.897801798695581
25.82,-0.6496016882046285,1.8703159,2.223531,2.221130133171028,1.886185693903248
25.83,-0.6516575959707609,1.8597394999999999,2.2378551,2.2355845469424818,1.874552387757293
25.84,-0.6537087274368004,1.8490366,2.2522779,2.2501256324415584,1.8629024169581838
25.85,-0.655755067569056,1.8382199,2.2668042,2.264776092974211,1.851236051896224
25.86,-0.6577966013689518,1.8273009999999998,2.2814541999999998,2.279555302048864,1.8395545880735547
25.87,-0.6598333138731437,1.81629,2.2962458999999997,2.2944346917483687,1.8278591531931843
25.88,-0.6618651901536228,1.8051962000000001,2.311149,2.309418182114742,1.8161513959932454
25.89,-0.6638922153178273,1.7940282,2.3261653,2.3245082479598818,1.8044328818230415
25.9,-0.6659143745087519,1.7827937,2.3412968000000003,2.3397074721315945,1.793278051958601
25.91,-0.6679316529050559,1.7714998,2.3565445,2.3550173712286933,1.7830295984430307
25.92,-0.6699440357211731,1.7601528,2.3719096,2.370439580763761,1.7726721876676665
25.93,-0.6719515082074167,1.7487586,2.3873921,2.3859744700956576,1.7622141246128296
25.94,-0.6739540556500944,1.7373226000000002,2.4029926,2.4016229646068616,1.751663521160267
25.95,-0.6759516633716065,1.7260419,2.4187107,2.4173849639659415,1.7410276414760202
25.96,-0.6779443167305644,1.7158407,2.434546,2.433260345512547,1.7303132612992083
25.97,-0.6799320011218868,1.7055292999999998,2.4504975,2.44924836908058,1.7195267076088359
25.98,-0.6819147019769167,1.695112,2.4665643,2.4653484028030612,1.7086736514299026
25.99,-0.6838924047635216,1.6845974,2.482745,2.4815593067808424,1.6977596194613145
26.0,-0.6858650949862025,1.6739934,2.4990382,2.497879949914307,1.6867894132443588
26.01,-0.6878327581862003,1.663308,2.5154417000000002,2.5143084044970587,1.6757678615625347
26.02,-0.6897953799415991,1.6525484000000001,2.5319535,2.5308429462962447,1.6646990108994477
26.03,-0.6917529458674382,1.6417219,2.5485708000000002,2.547481058069466,1.6535869871877993
26.04,-0.6937054416158086,1.6308358,2.5652905,2.5642199279173354,1.642435885298015
26.05,-0.6956528528759678,1.619897,2.5821092,2.5810564353353396,1.6329599068231022
26.06,-0.6975951653744351,1.6107646999999998,2.5990232,2.5979871649147466,1.6238558388502173
26.07,-0.6995323648751056,1.6017573,2.6160282,2.6150080865616565,1.6145835640680262
26.08,-0.7014644371793455,1.5925791,2.6331191,2.6321143590351226,1.6051506676292948
26.09,-0.7033913681261044,1.5832405999999999,2.6502904999999997,2.649300819094444,1.595564721866138
26.1,-0.7053131435920136,1.5737524,2.6675364999999998,2.666561786074801,1.5858336573846756
26.11,-0.7072297494914896,1.5641249,2.6848498999999997,2.6838902483333564,1.575965590633425
26.12,-0.7091411717768434,1.5543683000000001,2.7022234000000003,2.7012790517392196,1.5659689460855932
26.13,-0.7110473964383739,1.5444924,2.7196483000000002,2.718719619589015,1.5558520475539592
26.14,-0.7129484095044809,1.534507,2.7371154,2.7362028377481264,1.5456236307723419
26.15,-0.7148441970417573,1.5244212,2.7546147000000003,2.753718760123591,1.5352921284530074
26.16,-0.7167347451551016,1.5142440000000001,2.7721349,2.7712560940461612,1.5248664044477849
26.17,-0.7186200399878098,1.5039837999999999,2.7896638,2.7888026321273465,1.514354896821084
26.18,-0.7205000677216842,1.4936491,2.8071884000000003,2.8063453220843297,1.5037666186825347
26.19,-0.7223748145771315,1.4832477000000002,2.8246947999999996,2.8238702025781492,1.4931100046093357
26.2,-0.7242442668132639,1.4727875,2.8421668,2.8413609810264426,1.4823939596154965
26.21,-0.7261084107280026,1.4622764,2.8595878,2.858800959453025,1.47162739542883
26.22,-0.7279672326581716,1.4517219,2.8769399,2.8761721354780647,1.4608189184608356
26.23,-0.7298207189796074,1.4411319,2.8942037999999997,2.8934551013891685,1.4499775596710527
26.24,-0.7316688561072485,1.4305145000000001,2.9113595,2.910629750391724,1.4391125507668594
26.25,-0.7335116304952449,1.4198781,2.9283846000000002,2.9276735885307046,1.4282332836723384
26.26,-0.7353490286370488,1.4092319,2.9452781999999997,2.9445840854380103,1.4173498946400929
26.27,-0.7371810370655192,1.3985857,2.9620257,2.961350559158877,1.406472985928075
26.28,-0.7390076423530186,1.3879500999999999,2.9785719999999998,2.9779153694296605,1.3956138600034582
26.29,-0.7408288311115118,1.3773365000000002,2.9948901,2.9942514624491148,1.384784495782119
26.3,-0.7426445899926631,1.3667581000000002,3.0109513,3.010330079629515,1.3739985717766006
26.31,-0.7444549056879353,1.3562283000000002,3.0267258999999997,3.0261214836223598,1.3632698916291337
26.32,-0.7462597649286883,1.3457626,3.0421826999999997,3.041594438109427,1.3526142216055852
26.33,-0.7480591544862712,1.3353773,3.0572893,3.0567165263463076,1.342048080938271
26.34,-0.7498530611721277,1.3250896,3.0720125,3.0714545269476616,1.3315888186504432
26.35,-0.7516414718378837,1.3149183,3.0863180000000003,3.0857741263687304,1.321255334277015
26.36,-0.7534243733754502,1.3048832,3.1016913,3.1011605598727,1.3110674081657532
26.37,-0.755201752717117,1.2950040999999999,3.1195957,3.1190578564533666,1.3010447581956266
26.38,-0.7569735968356482,1.285302,3.1378791,3.137351969562464,1.2912083005660218
26.39,-0.7587398927443785,1.2757979,3.1557443000000003,3.155227233666224,1.2815788021202756
26.4,-0.7605006274973075,1.2665134,3.1731418,3.1726341757004732,1.2721776173749635
26.41,-0.7622557881891956,1.2574692,3.1900215000000003,3.189522727140413,1.2630251449757597
26.42,-0.7640053619556577,1.2486852000000002,3.2063347,3.2058442200934762,1.254140961498987
26.43,-0.7657493359732581,1.2401806,3.2220353,3.2215525915167254,1.2455438909832783
26.44,-0.7674876974596041,1.2337117,3.2370818999999997,3.2366064791256965,1.2374946226101917
26.45,-0.7692204336734398,1.2286492,3.2514396999999997,3.250971117739269,1.2324531325570227
26.46,-0.7709475319147399,1.2240332999999999,3.2650813999999997,3.264619243396789,1.2277743675396924
26.47,-0.7726689795248018,1.2200186,3.27799,3.277533886141482,1.223448227391406
26.48,-0.7743847638863395,1.2163731,3.2901596,3.2897091750508913,1.2194599168771103
26.49,-0.7760948724235754,1.2137118,3.3015958000000003,3.301150738829279,1.2165054521385907
26.5,-0.7777992926023326,1.2114376999999998,3.3123154,3.3118753981392572,1.214203829447486
26.51,-0.7794980119301274,1.2094776999999999,3.3223445,3.3219092815309175,1.2121852610034092
26.52,-0.781191017956258,1.2083754999999998,3.3317174,3.331286708925757,1.210421014248376
26.53,-0.7828782982719015,1.2075575,3.3404746999999997,3.3400483044462432,1.2093210065591669
26.54,-0.784559840510199,1.2069391,3.3486596,3.348237286569306,1.208689959356267
26.55,-0.7862356323463493,1.2067098,3.3563175000000003,3.3558990728562392,1.2082321141042072
26.56,-0.7879056614976985,1.2068283,3.3634937,3.3630789847154223,1.2079225182228195
26.57,-0.7895699157238301,1.2070793,3.3702313999999998,3.369820235532292,1.2077382629002658
26.58,-0.7912283828266548,1.2074417,3.3765720999999997,3.3761643418734755,1.2079036904029234
26.59,-0.7928810506504995,1.2078973,3.3825529,3.382148417080799,1.2083162446347626
26.6,-0.7945279070821976,1.2084295,3.3882078,3.387806470783473,1.2088048799065525
26.61,-0.7961689400511744,1.2090246,3.3935677,3.3931694146654308,1.2093555649564487
26.62,-0.7978041375295423,1.2096704,3.3986604,3.398265058432245,1.209956374149252
26.63,-0.7994334875321798,1.2103568,3.4035099,3.403117406768154,1.210596994099013
26.64,-0.8010569781168285,1.2110751,3.4081377,3.4077479674360402,1.2112690063803018
26.65,-0.8026745973841739,1.2118181,3.4125627,3.412175646981904,1.2119650971578735
26.66,-0.804286333477936,1.2125797999999999,3.4168013999999998,3.4164169508409588,1.2126794549663762
26.67,-0.8058921745849553,1.2133549000000001,3.4208686000000004,3.420486682359413,1.2134066729888182
26.68,-0.807492108935278,1.2141389999999999,3.4247771,3.424397645326735,1.2141427449619315
26.69,-0.8090861248022466,1.2149287,3.4285384,3.42816134431159,1.2148842636445818
26.7,-0.8106742105025793,1.2157209,3.4321624,3.4317876819712914,1.2156281261785824
26.71,-0.8122563543964628,1.2165129000000001,3.4356581999999998,3.4352857634683325,1.2163720252891361
26.72,-0.8138325448876307,1.2173028000000001,3.4390340999999998,3.4386638887323757,1.2171136622849135
26.73,-0.8154027704234552,1.2180885,3.4422972,3.4419291602347997,1.2178514349468532
26.74,-0.8169670194950248,1.2188687,3.4454544,3.445088483646934,1.21858565706762
26.75,-0.8185252806372356,1.2196422,3.4485113,3.448147458183605,1.2193377146059823
26.76,-0.8200775424288707,1.2204079,3.4514733,3.451111488350412,1.220082076453728
26.77,-0.8216237934926833,1.2211648,3.4543451999999997,3.4539853772419282,1.2208178437180106
26.78,-0.823164022495486,1.2219124,3.4571316,3.456773722610415,1.2215585582695279
26.79,-0.8246982181482256,1.22265,3.4598366,3.459480630413963,1.2222976463785733
26.8,-0.8262263692060743,1.2233771,3.4624641,3.4621100002665157,1.2230262180862446
26.81,-0.8277484644685036,1.2240935,3.4650174,3.4646651351142435,1.2237440745910628
26.82,-0.8292644927793749,1.2247987999999999,3.4674997,3.4671492360755765,1.2244508160996395
26.83,-0.8307744430270133,1.2254927,3.4699142,3.469565505179644,1.225146143689956
26.84,-0.8322783041442966,1.2261750999999999,3.4722637,3.4719167429624007,1.2258299562484787
26.85,-0.8337760651087293,1.2268459,3.4745507,3.474205451409004,1.2265021554490767
26.86,-0.835267714942528,1.2275049999999998,3.4767777,3.4764341317637957,1.2271626408456258
26.87,-0.8367532427127023,1.2281524,3.4789469,3.4786049856453447,1.2278114135987666
26.88,-0.8382326375311299,1.2287881,3.4810605,3.4807202132407054,1.2284484733145287
26.89,-0.8397058885546433,1.229412,3.4831206,3.4827819166153784,1.2290737202336792
26.9,-0.8411729849851021,1.2300244,3.4851289000000003,3.4847917964321073,1.2296874552691834
26.91,-0.8426339160694796,1.230537,3.4952557,3.4952854337291566,1.383782245911482
26.92,-0.8440886710999342,1.2311732,3.4964161000000002,3.49644516303551,1.3850589131030517
26.93,-0.8455372394138937,1.2318215000000001,3.4975327,3.4975611279071748,1.3862929817540093
26.94,-0.8469796103941305,1.2324730000000002,3.4986183,3.4986461219385574,1.387488851771041
26.95,-0.8484157734688402,1.2331216,3.4996802999999996,3.4997075413257583,1.3886501231147594
26.96,-0.849845718111719,1.2337634,3.5007231,3.5007497813440347,1.3897795958080732
26.97,-0.8512694338420403,1.2343952,3.5017504,3.50177654045516,1.390879769655697
26.98,-0.8526869102247343,1.2350148,3.5027644000000002,3.502790014788933,1.3919525447847751
26.99,-0.8540981368704585,1.2356208,3.5037665000000002,3.5037916028288527,1.3929992209701156
27.0,-0.8555031034356817,1.236212,3.5047582,3.5047828034241038,1.3940211982516357
27.01,-0.8569017996227524,1.2367876999999998,3.5057404,3.5057645140917213,1.395019376672368
27.02,-0.8582942151799793,1.2373474,3.5067138,3.5067374346725204,1.3959944560172195
27.03,-0.8596803399017046,1.237891,3.5076787,3.5077018650621676,1.396947236453971
27.04,-0.8610601636283784,1.2384181,3.5086356,3.5086583027224085,1.3978781176933832
27.05,-0.8624336762466345,1.2389293000000001,3.5095843,3.5096065488607993,1.3987874998509924
27.06,-0.863800867689363,1.2394246,3.5105252,3.510547001989785,1.3996757828965953
27.07,-0.8651617279357852,1.2399045,3.5114582,3.511479562212128,1.4005433667210951
27.08,-0.8665162470115261,1.2403692,3.5123832999999998,3.5124042287168216,1.4013906512878047
27.09,-0.8678644149886899,1.2408191,3.5133003,3.5133208019912336,1.402217736616357
27.1,-0.8692062219859283,1.2412546,3.514209,3.5142290811193444,1.4030252226053117
27.11,-0.8705416581685173,1.2416764,3.5151092999999998,3.5151289666840877,1.4038132092762625
27.12,-0.8718707137484271,1.2420847,3.5160009,3.516020158112183,1.4045820965498752
27.13,-0.8731933789843941,1.2424804,3.5168838,3.5169026554069878,1.405332084453723
27.14,-0.8745096441819931,1.2428628,3.5177576999999998,3.5177761583515084,1.4060636729521732
27.15,-0.875819499693707,1.2432323,3.5186222000000003,3.518640266505375,1.4067769619825738
27.16,-0.8771229359189986,1.2435907,3.5194774,3.519495080276217,1.4074725515335462
27.17,-0.8784199433043812,1.243938,3.520323,3.520340299320074,1.4081505416252214
27.18,-0.8797105123434861,1.2442752000000001,3.5211587,3.5211756235280873,1.4088114321548533
27.19,-0.8809946335771368,1.2446028,3.5219845000000003,3.522001053264247,1.4094555231231207
27.2,-0.8822722975934141,1.2449208,3.5228,3.52281618790146,1.410083114571747
27.21,-0.8835434950277272,1.2452296999999999,3.5236053,3.523621127278279,1.4106946064389456
27.22,-0.8848082165628818,1.2455299,3.5244003,3.524415772028297,1.4112902986960671
27.23,-0.8860664529291484,1.2458217,3.5251846000000002,3.5251997212003894,1.411870691274226
27.24,-0.8873181949043306,1.2461053,3.5259583,3.5259730753675944,1.4124358842529587
27.25,-0.888563433313832,1.2463812,3.5267214,3.526735833726628,1.412986477595505
27.26,-0.8898021590307245,1.2466496,3.5274737,3.527487796665032,1.4135227712292453
27.27,-0.8910343629758128,1.2469106,3.5282152,3.5282289644064115,1.4140449651599123
27.28,-0.8922600361177057,1.2471647,3.5289458,3.5289592362357953,1.4145535593682261
27.29,-0.8934791694728756,1.2474121999999999,3.5296656,3.529678712462724,1.4150487538706544
27.3,-0.8946917541057317,1.2476532,3.5303744999999997,3.530387292419247,1.415531148644426
27.31,-0.8958977811286791,1.2478881,3.5310726,3.53108507722364,1.4160007436415478
27.32,-0.8970972417021881,1.2481168,3.5317597000000003,3.5317718660415833,1.4164579389182117
27.33,-0.8982901270348567,1.2483398,3.5324361,3.5324479588114013,1.4169032344069574
27.34,-0.8994764283834764,1.2485573,3.5331017,3.533113255587587,1.417336830131128
27.35,-0.9006561370530961,1.2487693,3.5337565,3.5337677561398766,1.4177590260439739
27.36,-0.9018292443970838,1.2489762,3.5344007,3.534411660364647,1.4181701221640717
27.37,-0.9029957418171943,1.2491780000000001,3.5350343,3.535044968638285,1.4185704184435965
27.38,-0.9041556207636269,1.2493748999999998,3.5356574,3.5356677804616092,1.4189603149412995
27.39,-0.9053088727350933,1.2495672,3.5362701,3.5362801956270062,1.4193399116091765
27.4,-0.9064554892788748,1.2497547999999998,3.5368724,3.536882214283265,1.4197095084274718
27.41,-0.9075954619908891,1.249938,3.5374645,3.537474035947154,1.4200695053932288
27.42,-0.9087287825157487,1.2501168,3.5380463,3.5380555610770568,1.4204200025091942
27.43,-0.909855442546822,1.2502915,3.5386182,3.538627189738551,1.4207613997247885
27.44,-0.9109754338262975,1.2504621,3.5391801000000003,3.53918882186871,1.4210938971168101
27.45,-0.9120887481452394,1.2506284,3.5397321,3.53974055654877,1.4214176946081887
27.46,-0.9131953773436535,1.2507909000000001,3.5402744999999998,3.5402826949790356,1.4217330922561136
27.47,-0.9142953133105406,1.2509496,3.5408071,3.5408150368072158,1.4220402900058486
27.48,-0.9153885479839624,1.2511048,3.5413304,3.5413380813507542,1.422339587835249
27.49,-0.9164750733510948,1.2512564,3.5418444,3.541851829432844,1.4226309858104815
27.5,-0.9175548814482919,1.2514045999999999,3.5423489999999997,3.542356180107869,1.422915083832184
27.51,-0.9186279643611394,1.2515493000000002,3.5428445,3.5428514334244756,1.423191681983675
27.52,-0.919694314224516,1.2516909,3.5433311,3.543337790231794,1.4234611801775783
27.53,-0.920753923222651,1.2518292999999998,3.5438088,3.543815249411618,1.4237237784992343
27.54,-0.9218067835891787,1.2519646,3.5442777999999997,3.5442840114501664,1.4239795768654022
27.55,-0.9228528876071991,1.2520967,3.5447382,3.5447441761527383,1.4242287753354113
27.56,-0.9238922276093308,1.2522259,3.5451902,3.545195943668256,1.42447177379875
27.57,-0.924924795977771,1.2523521999999998,3.5456338,3.5456393140068068,1.4247083723628422
27.58,-0.9259505851443471,1.2524760000000001,3.5460693,3.546074586247998,1.4249390710155578
27.59,-0.9269695875905769,1.2525968,3.5464967,3.5465017609452594,1.4251639697036016
27.6,-0.9279817958477189,1.252715,3.5469162,3.5469210380080414,1.425382968440306
27.61,-0.9289872024968305,1.2528304000000001,3.5473279,3.5473325179121433,1.4255965672202353
27.62,-0.9299858001688215,1.2529432,3.547732,3.5477364003891787,1.4258046660590051
27.63,-0.9309775815445067,1.2530534000000002,3.5481285,3.5481326848054673,1.4260074649734968
27.64,-0.9319625393546627,1.2531612,3.5485177,3.5485216715695076,1.4262052638675904
27.65,-0.9329406663800763,1.2532666,3.5488995,3.5489032613916986,1.4263981628300997
27.66,-0.9339119554516034,1.2533697,3.5492743,3.549277852860356,1.4265861618222966
27.67,-0.934876399450216,1.2534703,3.549642,3.5496453467784637,1.4267693608924787
27.68,-0.9358339913070577,1.2535686,3.5500029,3.55000604293942,1.4269480599741247
27.69,-0.936784724003495,1.2536649,3.5503568999999997,3.5503598412464914,1.4271221590754064
27.7,-0.9377285905711676,1.2537589,3.5507043,3.5507070409594377,1.4272920582410955
27.71,-0.938665584092041,1.2538509000000002,3.5510451,3.551047643591227,1.4274576574042082
27.72,-0.939595697698456,1.2539408,3.5513795999999997,3.551381948123841,1.427619156601173
27.73,-0.9405189245731793,1.2540287,3.5517078,3.5517099543406543,1.4277767558561774
27.74,-0.9414352579494539,1.2541145,3.5520297,3.552031663078078,1.427930355057166
27.75,-0.9423446911110491,1.2541984,3.5523458000000003,3.552347573679663,1.4280801543251114
27.76,-0.9432472173923075,1.2542805000000001,3.5526557,3.5526572858853385,1.4282262536490709
27.77,-0.9441428301781968,1.2543606999999999,3.55296,3.5529613998509744,1.4283688529577172
27.78,-0.9450315229043562,1.2544391,3.5532585,3.5532597164389337,1.4285078522601982
27.79,-0.9459132890571457,1.2545156,3.5535515,3.553552533950179,1.428643551619924
27.8,-0.9467881221736928,1.2545904,3.553839,3.553839853587352,1.4287758509424604
27.81,-0.947656015841941,1.2546636,3.554121,3.5541216755951224,1.4289048503377049
27.82,-0.9485169637006958,1.2547351,3.5543978,3.554398298544829,1.4290307496909995
27.83,-0.9493709594396718,1.2548051,3.5546694,3.55466972340127,1.4291536490623633
27.84,-0.9502179967995396,1.2548733,3.554936,3.554936150067676,1.4292733484666689
27.85,-0.9510580695719698,1.2549401,3.5551976,3.5551975788497723,1.4293903478619252
27.86,-0.9518911715996804,1.2550054,3.5554542,3.5554540090238804,1.4295044472981362
27.87,-0.9527172967764813,1.2550691999999999,3.5557062000000004,3.5557058408646913,1.4296157467252855
27.88,-0.9535364390473186,1.2551315,3.5559533,3.5559527750890694,1.429724246162086
27.89,-0.9543485924083195,1.2551925,3.5561959,3.5561952096666607,1.4298302456194412
27.9,-0.9551537509068363,1.255252,3.5564340999999997,3.556433246440096,1.4299337450848402
27.91,-0.9559519086414896,1.2553101999999998,3.5566677,3.5566666846857995,1.430034544556153
27.92,-0.9567430597622124,1.2553670000000001,3.556897,3.556895824253382,1.4301330440336626
27.93,-0.9575271984702912,1.2554226000000002,3.5571222000000002,3.557120865730452,1.4302292435139168
27.94,-0.9583043190184116,1.2554769000000001,3.5573430999999998,3.5573416082196134,1.430322942971546
27.95,-0.9590744157106963,1.2555299,3.5575599,3.5575582526321563,1.4304145424734376
27.96,-0.9598374829027511,1.2555817,3.5577728,3.557770998317374,1.4305038419469427
27.97,-0.9605935150017032,1.2556324,3.5579817,3.5579797457802647,1.430591041453876
27.98,-0.9613425064662434,1.2556819,3.5581868,3.558184694317889,1.4306762409778164
27.99,-0.9620844518066667,1.2557302,3.5583883,3.5583860445929076,1.430759240477853
28.0,-0.9628193455849123,1.2557775,3.5585861000000003,3.558583695716565,1.4308403399898244
28.01,-0.9635471824146039,1.2558237,3.5587804,3.5587778488417277,1.430919539499542
28.02,-0.9642679569610878,1.2558687,3.558971,3.5589683026709844,1.4309967390456175
28.03,-0.9649816639414748,1.2559128,3.5591583,3.5591554581553595,1.4310721385443883
28.04,-0.965688298124675,1.2559558000000002,3.5593422,3.5593392148991283,1.4311458380660182
28.05,-0.9663878543314407,1.255998,3.5595226999999996,3.5595195734328833,1.4312176375796
28.06,-0.9670803274343996,1.256039,3.5597000999999997,3.5596968320933406,1.4312878371363231
28.07,-0.9677657123580966,1.2560791,3.5598744,3.559870992078534,1.431356236664335
28.08,-0.9684440040790283,1.2561978,3.5617793,3.5617809895619628,1.4314139355583055
28.09,-0.9691151976256805,1.2562370999999999,3.5618058,3.561807372744826,1.4315101425694872
28.1,-0.9697792880785656,1.256287,3.561833,3.561834455562377,1.4316004492660672
28.11,-0.9704362705702565,1.2563427,3.5618629000000004,3.5618642379703136,1.4316859558863375
28.12,-0.9710861402854254,1.2564009,3.5618965,3.5618977194912516,1.4317671621542967
28.13,-0.9717288924608756,1.2564598,3.5619344,3.5619354999886093,1.4318449683533991
28.14,-0.9723645223855798,1.2565184999999999,3.5619766999999998,3.5619776795872444,1.4319197744042682
28.15,-0.9729930254007112,1.2565761,3.5620238,3.562024658791512,1.4319921801884652
28.16,-0.9736143968996812,1.2566323000000001,3.5620751,3.562075837366326,1.432062385763211
28.17,-0.97422863232817,1.2566868,3.5621308000000003,3.562131414677535,1.4321306912414458
28.18,-0.9748357271841619,1.2567396,3.5621909,3.562191392374767,1.4321972964655154
28.19,-0.9754356770179782,1.2567905000000001,3.5622552,3.562255569224149,1.4322623015792284
28.2,-0.9760284774323083,1.2568397,3.5623232,3.5623234460924804,1.4323257065491983
28.21,-0.9766141240822442,1.2568864999999998,3.5623948,3.5623949224887763,1.4323878113240305
28.22,-0.97719261267531,1.2569312,3.5624694,3.5624693991624294,1.432448616010476
28.23,-0.9777639389714958,1.2569740999999999,3.5625472,3.5625470763493903,1.4325078204905675
28.24,-0.9783280987832861,1.2570150999999998,3.5626274999999996,3.5626272531209224,1.4325659247749283
28.25,-0.9788850879756931,1.2570542,3.56271,3.562709630463453,1.4326226290280015
28.26,-0.9794349024662848,1.2570915,3.5627945,3.5627940083057315,1.4326779331235309
28.27,-0.9799775382252167,1.257127,3.5628808,3.5628801859661037,1.4327321371665342
28.28,-0.9805129912752599,1.257161,3.5629684,3.5629676641582577,1.432784740986469
28.29,-0.9810412576918314,1.2571933,3.5630572000000003,3.563056342714172,1.43283624473776
28.3,-0.9815623336030223,1.2572242,3.5631469,3.563145921521029,1.4328864483705526
28.31,-0.9820762151896256,1.2572535999999999,3.5632376,3.5632365006762012,1.4329352517424292
28.32,-0.982582898685166,1.2572818,3.5633286999999996,3.5633274800187973,1.4329827551858678
28.33,-0.9830823803759251,1.2573083999999999,3.5634202,3.5634188604171655,1.4330289584987206
28.34,-0.983574656600971,1.2573339,3.5635120000000002,3.5635105407322993,1.4330739617257335
28.35,-0.9840597237521829,1.2573582,3.5636039,3.563602321962171,1.433117564781258
28.36,-0.9845375782742793,1.2573815,3.5636957000000002,3.5636940035786324,1.4331599678162439
28.37,-0.9850082166648435,1.2574037,3.5637874,3.5637855862177625,1.433201170842127
28.38,-0.9854716354743487,1.257425,3.5638787,3.5638767687570585,1.4332411737076143
28.39,-0.9859278313061842,1.2574454,3.5639696,3.5639675519705465,1.4332798765353205
