#Ca = 3
#strain rate = 1
#EB = 0.333333
#alpha = 0
#W = 0.333333
#Viscosity ratio = 1
#Reduced volume ratio = 0.8
#Base Timestep = 0.001
time, ts, Ca_eff, sa_error, vol_error
5.85200, 0.00100, -0.91509, -0.0010145, 0.0004790
5.85300, 0.00100, -0.90911, -0.0010176, 0.0004767
5.85400, 0.00100, -0.90312, -0.0010205, 0.0004742
5.85500, 0.00100, -0.89712, -0.0010234, 0.0004718
5.85600, 0.00100, -0.89112, -0.0010262, 0.0004693
5.85700, 0.00100, -0.88512, -0.0010288, 0.0004667
5.85800, 0.00100, -0.87912, -0.0010314, 0.0004642
5.85900, 0.00100, -0.87311, -0.0010338, 0.0004615
5.86000, 0.00100, -0.86710, -0.0010361, 0.0004589
5.86100, 0.00100, -0.86108, -0.0010384, 0.0004562
5.86200, 0.00100, -0.85506, -0.0010405, 0.0004535
5.86300, 0.00100, -0.84903, -0.0010426, 0.0004507
5.86400, 0.00100, -0.84301, -0.0010445, 0.0004479
5.86500, 0.00100, -0.83697, -0.0010464, 0.0004450
5.86600, 0.00100, -0.83094, -0.0010481, 0.0004422
5.86700, 0.00100, -0.82490, -0.0010497, 0.0004392
5.86800, 0.00100, -0.81886, -0.0010513, 0.0004363
5.86900, 0.00100, -0.81281, -0.0010527, 0.0004333
5.87000, 0.00100, -0.80676, -0.0010541, 0.0004303
5.87100, 0.00100, -0.80071, -0.0010553, 0.0004272
5.87200, 0.00100, -0.79465, -0.0010565, 0.0004241
5.87300, 0.00100, -0.78859, -0.0010575, 0.0004210
5.87400, 0.00100, -0.78252, -0.0010585, 0.0004178
5.87500, 0.00100, -0.77646, -0.0010593, 0.0004146
5.87600, 0.00100, -0.77039, -0.0010601, 0.0004113
5.87700, 0.00100, -0.76431, -0.0010608, 0.0004081
5.87800, 0.00100, -0.75823, -0.0010613, 0.0004048
5.87900, 0.00100, -0.75215, -0.0010618, 0.0004014
5.88000, 0.00100, -0.74607, -0.0010622, 0.0003980
5.88100, 0.00100, -0.73998, -0.0010624, 0.0003946
5.88200, 0.00100, -0.73389, -0.0010626, 0.0003912
5.88300, 0.00100, -0.72780, -0.0010627, 0.0003877
5.88400, 0.00100, -0.72170, -0.0010627, 0.0003842
5.88500, 0.00100, -0.71560, -0.0010626, 0.0003807
5.88600, 0.00100, -0.70950, -0.0010624, 0.0003771
5.88700, 0.00100, -0.70339, -0.0010621, 0.0003735
5.88800, 0.00100, -0.69728, -0.0010617, 0.0003698
5.88900, 0.00100, -0.69117, -0.0010612, 0.0003661
5.89000, 0.00100, -0.68505, -0.0010607, 0.0003624
5.89100, 0.00100, -0.67893, -0.0010600, 0.0003587
5.89200, 0.00100, -0.67281, -0.0010592, 0.0003549
5.89300, 0.00100, -0.66669, -0.0010584, 0.0003511
5.89400, 0.00100, -0.66056, -0.0010575, 0.0003473
5.89500, 0.00100, -0.65443, -0.0010564, 0.0003434
5.89600, 0.00100, -0.64830, -0.0010553, 0.0003395
5.89700, 0.00100, -0.64216, -0.0010541, 0.0003356
5.89800, 0.00100, -0.63602, -0.0010528, 0.0003317
5.89900, 0.00100, -0.62988, -0.0010514, 0.0003277
5.90000, 0.00100, -0.62374, -0.0010499, 0.0003237
5.90100, 0.00100, -0.61759, -0.0010483, 0.0003196
5.90200, 0.00100, -0.61144, -0.0010466, 0.0003155
5.90300, 0.00100, -0.60529, -0.0010448, 0.0003114
5.90400, 0.00100, -0.59913, -0.0010430, 0.0003073
5.90500, 0.00100, -0.59297, -0.0010410, 0.0003031
5.90600, 0.00100, -0.58681, -0.0010390, 0.0002990
5.90700, 0.00100, -0.58065, -0.0010369, 0.0002947
5.90800, 0.00100, -0.57448, -0.0010347, 0.0002905
5.90900, 0.00100, -0.56831, -0.0010324, 0.0002862
5.91000, 0.00100, -0.56214, -0.0010300, 0.0002819
5.91100, 0.00100, -0.55597, -0.0010275, 0.0002776
5.91200, 0.00100, -0.54980, -0.0010250, 0.0002732
5.91300, 0.00100, -0.54362, -0.0010223, 0.0002688
5.91400, 0.00100, -0.53744, -0.0010196, 0.0002644
5.91500, 0.00100, -0.53125, -0.0010168, 0.0002600
5.91600, 0.00100, -0.52507, -0.0010139, 0.0002555
5.91700, 0.00100, -0.51888, -0.0010109, 0.0002510
5.91800, 0.00100, -0.51269, -0.0010078, 0.0002465
5.91900, 0.00100, -0.50650, -0.0010046, 0.0002420
5.92000, 0.00100, -0.50031, -0.0010014, 0.0002374
5.92100, 0.00100, -0.49411, -0.0009980, 0.0002328
5.92200, 0.00100, -0.48791, -0.0009946, 0.0002282
5.92300, 0.00100, -0.48171, -0.0009911, 0.0002235
5.92400, 0.00100, -0.47551, -0.0009875, 0.0002189
5.92500, 0.00100, -0.46930, -0.0009839, 0.0002142
5.92600, 0.00100, -0.46310, -0.0009801, 0.0002095
5.92700, 0.00100, -0.45689, -0.0009763, 0.0002047
5.92800, 0.00100, -0.45068, -0.0009723, 0.0001999
5.92900, 0.00100, -0.44446, -0.0009683, 0.0001951
5.93000, 0.00100, -0.43825, -0.0009099, 0.0001908
5.93100, 0.00100, -0.43203, -0.0009070, 0.0001859
5.93200, 0.00100, -0.42581, -0.0009040, 0.0001809
5.93300, 0.00100, -0.41959, -0.0009009, 0.0001759
5.93400, 0.00100, -0.41337, -0.0008977, 0.0001709
5.93500, 0.00100, -0.40715, -0.0008943, 0.0001658
5.93600, 0.00100, -0.40092, -0.0008909, 0.0001607
5.93700, 0.00100, -0.39469, -0.0008874, 0.0001557
5.93800, 0.00100, -0.38846, -0.0008837, 0.0001506
5.93900, 0.00100, -0.38223, -0.0008800, 0.0001454
5.94000, 0.00100, -0.37600, -0.0008762, 0.0001403
5.94100, 0.00100, -0.36977, -0.0008722, 0.0001351
5.94200, 0.00100, -0.36353, -0.0008681, 0.0001300
5.94300, 0.00100, -0.35729, -0.0008640, 0.0001248
5.94400, 0.00100, -0.35105, -0.0008597, 0.0001195
5.94500, 0.00100, -0.34481, -0.0008554, 0.0001143
5.94600, 0.00100, -0.33857, -0.0008509, 0.0001090
5.94700, 0.00100, -0.33233, -0.0008464, 0.0001038
5.94800, 0.00100, -0.32608, -0.0008417, 0.0000985
5.94900, 0.00100, -0.31983, -0.0008370, 0.0000932
5.95000, 0.00100, -0.31359, -0.0008322, 0.0000878
5.95100, 0.00100, -0.30734, -0.0008272, 0.0000825
5.95200, 0.00100, -0.30109, -0.0008222, 0.0000771
5.95300, 0.00100, -0.29483, -0.0008171, 0.0000717
5.95400, 0.00100, -0.28858, -0.0008118, 0.0000663
5.95500, 0.00100, -0.28232, -0.0008065, 0.0000609
5.95600, 0.00100, -0.27607, -0.0008011, 0.0000554
5.95700, 0.00100, -0.26981, -0.0007956, 0.0000500
5.95800, 0.00100, -0.26355, -0.0007900, 0.0000445
5.95900, 0.00100, -0.25729, -0.0007844, 0.0000390
5.96000, 0.00100, -0.25103, -0.0007786, 0.0000335
5.96100, 0.00100, -0.24477, -0.0007728, 0.0000280
5.96200, 0.00100, -0.23851, -0.0007668, 0.0000224
5.96300, 0.00100, -0.23225, -0.0007608, 0.0000168
5.96400, 0.00100, -0.22598, -0.0007547, 0.0000113
5.96500, 0.00100, -0.21971, -0.0007485, 0.0000057
5.96600, 0.00100, -0.21345, -0.0007422, 0.0000001
5.96700, 0.00100, -0.20718, -0.0007358, -0.0000056
5.96800, 0.00100, -0.20091, -0.0007294, -0.0000112
5.96900, 0.00100, -0.19464, -0.0007228, -0.0000169
5.97000, 0.00100, -0.18837, -0.0007162, -0.0000226
5.97100, 0.00100, -0.18210, -0.0007095, -0.0000282
5.97200, 0.00100, -0.17583, -0.0007027, -0.0000340
5.97300, 0.00100, -0.16956, -0.0006959, -0.0000397
5.97400, 0.00100, -0.16328, -0.0006889, -0.0000454
5.97500, 0.00100, -0.15701, -0.0006819, -0.0000512
5.97600, 0.00100, -0.15073, -0.0006748, -0.0000569
5.97700, 0.00100, -0.14446, -0.0006676, -0.0000627
5.97800, 0.00100, -0.13818, -0.0006603, -0.0000685
5.97900, 0.00100, -0.13190, -0.0006530, -0.0000743
5.98000, 0.00100, -0.12563, -0.0006456, -0.0000802
5.98100, 0.00100, -0.11935, -0.0006381, -0.0000860
5.98200, 0.00100, -0.11307, -0.0006305, -0.0000918
5.98300, 0.00100, -0.10679, -0.0006229, -0.0000977
5.98400, 0.00100, -0.10051, -0.0006152, -0.0001036
5.98500, 0.00100, -0.09423, -0.0006074, -0.0001095
5.98600, 0.00100, -0.08795, -0.0005995, -0.0001154
5.98700, 0.00100, -0.08167, -0.0005916, -0.0001213
5.98800, 0.00100, -0.07539, -0.0005836, -0.0001273
5.98900, 0.00100, -0.06911, -0.0005755, -0.0001332
5.99000, 0.00100, -0.06283, -0.0005674, -0.0001392
5.99100, 0.00100, -0.05655, -0.0005591, -0.0001451
5.99200, 0.00100, -0.05026, -0.0005508, -0.0001511
5.99300, 0.00100, -0.04398, -0.0005425, -0.0001571
5.99400, 0.00100, -0.03770, -0.0005341, -0.0001631
5.99500, 0.00100, -0.03142, -0.0005256, -0.0001692
5.99600, 0.00100, -0.02513, -0.0005170, -0.0001752
5.99700, 0.00100, -0.01885, -0.0005084, -0.0001812
5.99800, 0.00100, -0.01257, -0.0004997, -0.0001873
5.99900, 0.00100, -0.00628, -0.0004909, -0.0001934
6.00000, 0.00100, 0.00000, -0.0004821, -0.0001995
6.00100, 0.00100, 0.00628, -0.0004732, -0.0002056
6.00200, 0.00100, 0.01257, -0.0004642, -0.0002117
6.00300, 0.00100, 0.01885, -0.0004552, -0.0002178
6.00400, 0.00100, 0.02513, -0.0004461, -0.0002239
6.00500, 0.00100, 0.03142, -0.0004369, -0.0002301
6.00600, 0.00100, 0.03770, -0.0004277, -0.0002362
6.00700, 0.00100, 0.04398, -0.0004184, -0.0002424
6.00800, 0.00100, 0.05026, -0.0004091, -0.0002486
6.00900, 0.00100, 0.05655, -0.0003997, -0.0002547
6.01000, 0.00100, 0.06283, -0.0003902, -0.0002609
6.01100, 0.00100, 0.06911, -0.0003807, -0.0002671
6.01200, 0.00100, 0.07539, -0.0003711, -0.0002734
6.01300, 0.00100, 0.08167, -0.0003614, -0.0002796
6.01400, 0.00100, 0.08795, -0.0003517, -0.0002858
6.01500, 0.00100, 0.09423, -0.0003419, -0.0002921
6.01600, 0.00100, 0.10051, -0.0003321, -0.0002983
6.01700, 0.00100, 0.10679, -0.0003222, -0.0003046
6.01800, 0.00100, 0.11307, -0.0003123, -0.0003109
6.01900, 0.00100, 0.11935, -0.0003023, -0.0003171
6.02000, 0.00100, 0.12563, -0.0002922, -0.0003234
6.02100, 0.00100, 0.13190, -0.0002821, -0.0003297
6.02200, 0.00100, 0.13818, -0.0002719, -0.0003361
6.02300, 0.00100, 0.14446, -0.0002617, -0.0003424
6.02400, 0.00100, 0.15073, -0.0002514, -0.0003487
6.02500, 0.00100, 0.15701, -0.0002411, -0.0003550
6.02600, 0.00100, 0.16328, -0.0002307, -0.0003614
6.02700, 0.00100, 0.16956, -0.0002203, -0.0003677
6.02800, 0.00100, 0.17583, -0.0002098, -0.0003741
6.02900, 0.00100, 0.18210, -0.0001992, -0.0003805
6.03000, 0.00100, 0.18837, -0.0001221, -0.0003842
6.03100, 0.00100, 0.19464, -0.0001131, -0.0003908
6.03200, 0.00100, 0.20091, -0.0001039, -0.0003975
6.03300, 0.00100, 0.20718, -0.0000947, -0.0004041
6.03400, 0.00100, 0.21345, -0.0000854, -0.0004108
6.03500, 0.00100, 0.21971, -0.0000760, -0.0004174
6.03600, 0.00100, 0.22598, -0.0000665, -0.0004241
6.03700, 0.00100, 0.23225, -0.0000570, -0.0004307
6.03800, 0.00100, 0.23851, -0.0000473, -0.0004374
6.03900, 0.00100, 0.24477, -0.0000376, -0.0004441
6.04000, 0.00100, 0.25103, -0.0000278, -0.0004507
6.04100, 0.00100, 0.25729, -0.0000180, -0.0004574
6.04200, 0.00100, 0.26355, -0.0000080, -0.0004641
6.04300, 0.00100, 0.26981, 0.0000020, -0.0004707
6.04400, 0.00100, 0.27607, 0.0000121, -0.0004774
6.04500, 0.00100, 0.28232, 0.0000223, -0.0004841
6.04600, 0.00100, 0.28858, 0.0000325, -0.0004908
6.04700, 0.00100, 0.29483, 0.0000428, -0.0004975
6.04800, 0.00100, 0.30109, 0.0000532, -0.0005041
6.04900, 0.00100, 0.30734, 0.0000637, -0.0005108
6.05000, 0.00100, 0.31359, 0.0000742, -0.0005175
6.05100, 0.00100, 0.31983, 0.0000848, -0.0005242
6.05200, 0.00100, 0.32608, 0.0000955, -0.0005309
6.05300, 0.00100, 0.33233, 0.0001062, -0.0005376
6.05400, 0.00100, 0.33857, 0.0001170, -0.0005443
6.05500, 0.00100, 0.34481, 0.0001279, -0.0005510
6.05600, 0.00100, 0.35105, 0.0001388, -0.0005577
6.05700, 0.00100, 0.35729, 0.0001498, -0.0005645
6.05800, 0.00100, 0.36353, 0.0001609, -0.0005712
6.05900, 0.00100, 0.36977, 0.0001720, -0.0005779
6.06000, 0.00100, 0.37600, 0.0001832, -0.0005846
6.06100, 0.00100, 0.38223, 0.0001945, -0.0005913
6.06200, 0.00100, 0.38846, 0.0002058, -0.0005981
6.06300, 0.00100, 0.39469, 0.0002171, -0.0006048
6.06400, 0.00100, 0.40092, 0.0002286, -0.0006115
6.06500, 0.00100, 0.40715, 0.0002400, -0.0006182
6.06600, 0.00100, 0.41337, 0.0002516, -0.0006250
6.06700, 0.00100, 0.41959, 0.0002632, -0.0006317
6.06800, 0.00100, 0.42581, 0.0002748, -0.0006384
6.06900, 0.00100, 0.43203, 0.0002866, -0.0006452
6.07000, 0.00100, 0.43825, 0.0002983, -0.0006519
6.07100, 0.00100, 0.44446, 0.0003101, -0.0006587
6.07200, 0.00100, 0.45068, 0.0003220, -0.0006654
6.07300, 0.00100, 0.45689, 0.0003339, -0.0006721
6.07400, 0.00100, 0.46310, 0.0003459, -0.0006789
6.07500, 0.00100, 0.46930, 0.0003579, -0.0006856
6.07600, 0.00100, 0.47551, 0.0003700, -0.0006924
6.07700, 0.00100, 0.48171, 0.0003821, -0.0006991
6.07800, 0.00100, 0.48791, 0.0003943, -0.0007059
6.07900, 0.00100, 0.49411, 0.0004065, -0.0007126
6.08000, 0.00100, 0.50031, 0.0004188, -0.0007194
6.08100, 0.00100, 0.50650, 0.0004311, -0.0007261
6.08200, 0.00100, 0.51269, 0.0004435, -0.0007329
6.08300, 0.00100, 0.51888, 0.0004559, -0.0007396
6.08400, 0.00100, 0.52507, 0.0004683, -0.0007464
6.08500, 0.00100, 0.53125, 0.0004808, -0.0007531
6.08600, 0.00100, 0.53744, 0.0004933, -0.0007599
6.08700, 0.00100, 0.54362, 0.0005059, -0.0007666
6.08800, 0.00100, 0.54980, 0.0005185, -0.0007734
6.08900, 0.00100, 0.55597, 0.0005312, -0.0007801
6.09000, 0.00100, 0.56214, 0.0005439, -0.0007869
6.09100, 0.00100, 0.56831, 0.0005566, -0.0007937
6.09200, 0.00100, 0.57448, 0.0005694, -0.0008004
6.09300, 0.00100, 0.58065, 0.0005822, -0.0008072
6.09400, 0.00100, 0.58681, 0.0005951, -0.0008139
6.09500, 0.00100, 0.59297, 0.0006080, -0.0008207
6.09600, 0.00100, 0.59913, 0.0006209, -0.0008274
6.09700, 0.00100, 0.60529, 0.0006339, -0.0008342
6.09800, 0.00100, 0.61144, 0.0006469, -0.0008409
6.09900, 0.00100, 0.61759, 0.0006600, -0.0008477
6.10000, 0.00100, 0.62374, 0.0006730, -0.0008544
6.10100, 0.00100, 0.62988, 0.0006862, -0.0008612
6.10200, 0.00100, 0.63602, 0.0006993, -0.0008680
6.10300, 0.00100, 0.64216, 0.0007125, -0.0008747
6.10400, 0.00100, 0.64830, 0.0007257, -0.0008815
6.10500, 0.00100, 0.65443, 0.0007389, -0.0008882
6.10600, 0.00100, 0.66056, 0.0007522, -0.0008949
6.10700, 0.00100, 0.66669, 0.0007655, -0.0009017
6.10800, 0.00100, 0.67281, 0.0007789, -0.0009084
6.10900, 0.00100, 0.67893, 0.0007922, -0.0009152
6.11000, 0.00100, 0.68505, 0.0008056, -0.0009219
6.11100, 0.00100, 0.69117, 0.0008191, -0.0009287
6.11200, 0.00100, 0.69728, 0.0008325, -0.0009354
6.11300, 0.00100, 0.70339, 0.0008460, -0.0009422
6.11400, 0.00100, 0.70950, 0.0008595, -0.0009489
6.11500, 0.00100, 0.71560, 0.0008731, -0.0009557
6.11600, 0.00100, 0.72170, 0.0008866, -0.0009624
6.11700, 0.00100, 0.72780, 0.0009002, -0.0009692
6.11800, 0.00100, 0.73389, 0.0009139, -0.0009759
6.11900, 0.00100, 0.73998, 0.0009275, -0.0009826
6.12000, 0.00100, 0.74607, 0.0009412, -0.0009894
6.12100, 0.00100, 0.75215, 0.0009549, -0.0009961
6.12200, 0.00100, 0.75823, 0.0009686, -0.0010028
6.12300, 0.00100, 0.76431, 0.0009823, -0.0010095
6.12400, 0.00100, 0.77039, 0.0009961, -0.0010162
6.12500, 0.00100, 0.77646, 0.0010099, -0.0010230
6.12600, 0.00100, 0.78252, 0.0010237, -0.0010297
6.12700, 0.00100, 0.78859, 0.0010375, -0.0010364
6.12800, 0.00100, 0.79465, 0.0010514, -0.0010431
6.12900, 0.00100, 0.80071, 0.0010653, -0.0010498
6.13000, 0.00100, 0.80676, 0.0011673, -0.0010496
6.13100, 0.00100, 0.81281, 0.0011792, -0.0010568
6.13200, 0.00100, 0.81886, 0.0011911, -0.0010640
6.13300, 0.00100, 0.82490, 0.0012031, -0.0010712
6.13400, 0.00100, 0.83094, 0.0012152, -0.0010783
6.13500, 0.00100, 0.83697, 0.0012274, -0.0010855
6.13600, 0.00100, 0.84301, 0.0012395, -0.0010926
6.13700, 0.00100, 0.84903, 0.0012518, -0.0010998
6.13800, 0.00100, 0.85506, 0.0012641, -0.0011069
6.13900, 0.00100, 0.86108, 0.0012764, -0.0011140
6.14000, 0.00100, 0.86710, 0.0012889, -0.0011211
6.14100, 0.00100, 0.87311, 0.0013013, -0.0011281
6.14200, 0.00100, 0.87912, 0.0013138, -0.0011352
6.14300, 0.00100, 0.88512, 0.0013264, -0.0011423
6.14400, 0.00100, 0.89112, 0.0013390, -0.0011493
6.14500, 0.00100, 0.89712, 0.0013517, -0.0011564
6.14600, 0.00100, 0.90312, 0.0013644, -0.0011634
6.14700, 0.00100, 0.90911, 0.0013772, -0.0011704
6.14800, 0.00100, 0.91509, 0.0013900, -0.0011774
6.14900, 0.00100, 0.92107, 0.0014029, -0.0011844
6.15000, 0.00100, 0.92705, 0.0014158, -0.0011914
6.15100, 0.00100, 0.93302, 0.0014287, -0.0011983
6.15200, 0.00100, 0.93899, 0.0014417, -0.0012053
6.15300, 0.00100, 0.94496, 0.0014548, -0.0012122
6.15400, 0.00100, 0.95092, 0.0014678, -0.0012192
6.15500, 0.00100, 0.95688, 0.0014809, -0.0012261
6.15600, 0.00100, 0.96283, 0.0014941, -0.0012330
6.15700, 0.00100, 0.96878, 0.0015073, -0.0012399
6.15800, 0.00100, 0.97472, 0.0015205, -0.0012467
6.15900, 0.00100, 0.98066, 0.0015338, -0.0012536
6.16000, 0.00100, 0.98660, 0.0015471, -0.0012605
6.16100, 0.00100, 0.99253, 0.0015604, -0.0012673
6.16200, 0.00100, 0.99846, 0.0015738, -0.0012741
6.16300, 0.00100, 1.00438, 0.0015871, -0.0012809
6.16400, 0.00100, 1.01030, 0.0016006, -0.0012877
6.16500, 0.00100, 1.01621, 0.0016140, -0.0012945
6.16600, 0.00100, 1.02212, 0.0016275, -0.0013013
6.16700, 0.00100, 1.02803, 0.0016410, -0.0013081
6.16800, 0.00100, 1.03393, 0.0016545, -0.0013148
6.16900, 0.00100, 1.03982, 0.0016681, -0.0013216
6.17000, 0.00100, 1.04572, 0.0016817, -0.0013283
6.17100, 0.00100, 1.05160, 0.0016953, -0.0013350
6.17200, 0.00100, 1.05749, 0.0017089, -0.0013417
6.17300, 0.00100, 1.06336, 0.0017226, -0.0013484
6.17400, 0.00100, 1.06924, 0.0017363, -0.0013551
6.17500, 0.00100, 1.07510, 0.0017499, -0.0013618
6.17600, 0.00100, 1.08097, 0.0017637, -0.0013684
6.17700, 0.00100, 1.08683, 0.0017774, -0.0013750
6.17800, 0.00100, 1.09268, 0.0017911, -0.0013817
6.17900, 0.00100, 1.09853, 0.0018049, -0.0013883
6.18000, 0.00100, 1.10437, 0.0018187, -0.0013949
6.18100, 0.00100, 1.11021, 0.0018325, -0.0014015
6.18200, 0.00100, 1.11605, 0.0018463, -0.0014080
6.18300, 0.00100, 1.12188, 0.0018601, -0.0014146
6.18400, 0.00100, 1.12770, 0.0018739, -0.0014212
6.18500, 0.00100, 1.13352, 0.0018878, -0.0014277
6.18600, 0.00100, 1.13934, 0.0019017, -0.0014342
6.18700, 0.00100, 1.14515, 0.0019155, -0.0014407
6.18800, 0.00100, 1.15095, 0.0019294, -0.0014472
6.18900, 0.00100, 1.15675, 0.0019433, -0.0014537
6.19000, 0.00100, 1.16255, 0.0019572, -0.0014602
6.19100, 0.00100, 1.16834, 0.0019711, -0.0014666
6.19200, 0.00100, 1.17412, 0.0019850, -0.0014731
6.19300, 0.00100, 1.17990, 0.0019989, -0.0014795
6.19400, 0.00100, 1.18567, 0.0020128, -0.0014859
6.19500, 0.00100, 1.19144, 0.0020267, -0.0014923
6.19600, 0.00100, 1.19721, 0.0020406, -0.0014987
6.19700, 0.00100, 1.20297, 0.0020546, -0.0015050
6.19800, 0.00100, 1.20872, 0.0020685, -0.0015114
6.19900, 0.00100, 1.21447, 0.0020824, -0.0015177
6.20000, 0.00100, 1.22021, 0.0020963, -0.0015241
6.20100, 0.00100, 1.22595, 0.0021103, -0.0015304
6.20200, 0.00100, 1.23168, 0.0021242, -0.0015367
6.20300, 0.00100, 1.23741, 0.0021381, -0.0015429
6.20400, 0.00100, 1.24313, 0.0021520, -0.0015492
6.20500, 0.00100, 1.24884, 0.0021659, -0.0015554
6.20600, 0.00100, 1.25455, 0.0021798, -0.0015617
6.20700, 0.00100, 1.26026, 0.0021937, -0.0015679
6.20800, 0.00100, 1.26596, 0.0022076, -0.0015741
6.20900, 0.00100, 1.27165, 0.0022215, -0.0015803
6.21000, 0.00100, 1.27734, 0.0022354, -0.0015864
6.21100, 0.00100, 1.28302, 0.0022493, -0.0015926
6.21200, 0.00100, 1.28870, 0.0022631, -0.0015987
6.21300, 0.00100, 1.29437, 0.0022770, -0.0016048
6.21400, 0.00100, 1.30003, 0.0022908, -0.0016109
6.21500, 0.00100, 1.30569, 0.0023047, -0.0016170
6.21600, 0.00100, 1.31135, 0.0023185, -0.0016231
6.21700, 0.00100, 1.31700, 0.0023323, -0.0016291
6.21800, 0.00100, 1.32264, 0.0023461, -0.0016351
6.21900, 0.00100, 1.32827, 0.0023599, -0.0016412
6.22000, 0.00100, 1.33391, 0.0023736, -0.0016471
6.22100, 0.00100, 1.33953, 0.0023874, -0.0016531
6.22200, 0.00100, 1.34515, 0.0024011, -0.0016591
6.22300, 0.00100, 1.35076, 0.0024148, -0.0016650
6.22400, 0.00100, 1.35637, 0.0024285, -0.0016709
6.22500, 0.00100, 1.36197, 0.0024422, -0.0016768
6.22600, 0.00100, 1.36757, 0.0024558, -0.0016827
6.22700, 0.00100, 1.37316, 0.0024695, -0.0016885
6.22800, 0.00100, 1.37874, 0.0024831, -0.0016944
6.22900, 0.00100, 1.38432, 0.0024967, -0.0017002
6.23000, 0.00100, 1.38989, 0.0026479, -0.0016928
6.23100, 0.00100, 1.39545, 0.0026588, -0.0016996
6.23200, 0.00100, 1.40101, 0.0026697, -0.0017064
6.23300, 0.00100, 1.40657, 0.0026807, -0.0017131
6.23400, 0.00100, 1.41211, 0.0026917, -0.0017198
6.23500, 0.00100, 1.41765, 0.0027027, -0.0017264
6.23600, 0.00100, 1.42319, 0.0027137, -0.0017330
6.23700, 0.00100, 1.42871, 0.0027248, -0.0017396
6.23800, 0.00100, 1.43424, 0.0027359, -0.0017461
6.23900, 0.00100, 1.43975, 0.0027470, -0.0017526
6.24000, 0.00100, 1.44526, 0.0027582, -0.0017590
6.24100, 0.00100, 1.45076, 0.0027694, -0.0017654
6.24200, 0.00100, 1.45626, 0.0027806, -0.0017718
6.24300, 0.00100, 1.46175, 0.0027918, -0.0017781
6.24400, 0.00100, 1.46723, 0.0028030, -0.0017844
6.24500, 0.00100, 1.47271, 0.0028143, -0.0017907
6.24600, 0.00100, 1.47818, 0.0028256, -0.0017969
6.24700, 0.00100, 1.48365, 0.0028369, -0.0018031
6.24800, 0.00100, 1.48910, 0.0028482, -0.0018093
6.24900, 0.00100, 1.49456, 0.0028595, -0.0018154
6.25000, 0.00100, 1.50000, 0.0028708, -0.0018214
6.25100, 0.00100, 1.50544, 0.0028821, -0.0018275
6.25200, 0.00100, 1.51087, 0.0028935, -0.0018335
6.25300, 0.00100, 1.51629, 0.0029048, -0.0018394
6.25400, 0.00100, 1.52171, 0.0029162, -0.0018454
6.25500, 0.00100, 1.52712, 0.0029275, -0.0018512
6.25600, 0.00100, 1.53253, 0.0029389, -0.0018571
6.25700, 0.00100, 1.53793, 0.0029502, -0.0018629
6.25800, 0.00100, 1.54332, 0.0029616, -0.0018687
6.25900, 0.00100, 1.54870, 0.0029729, -0.0018744
6.26000, 0.00100, 1.55408, 0.0029843, -0.0018801
6.26100, 0.00100, 1.55945, 0.0029956, -0.0018858
6.26200, 0.00100, 1.56482, 0.0030069, -0.0018914
6.26300, 0.00100, 1.57017, 0.0030183, -0.0018970
6.26400, 0.00100, 1.57552, 0.0030296, -0.0019025
6.26500, 0.00100, 1.58087, 0.0030409, -0.0019080
6.26600, 0.00100, 1.58620, 0.0030521, -0.0019135
6.26700, 0.00100, 1.59153, 0.0030634, -0.0019189
6.26800, 0.00100, 1.59686, 0.0030746, -0.0019243
6.26900, 0.00100, 1.60217, 0.0030859, -0.0019296
6.27000, 0.00100, 1.60748, 0.0030971, -0.0019350
6.27100, 0.00100, 1.61278, 0.0031083, -0.0019402
6.27200, 0.00100, 1.61808, 0.0031194, -0.0019455
6.27300, 0.00100, 1.62336, 0.0031306, -0.0019507
6.27400, 0.00100, 1.62864, 0.0031417, -0.0019558
6.27500, 0.00100, 1.63392, 0.0031528, -0.0019610
6.27600, 0.00100, 1.63918, 0.0031638, -0.0019660
6.27700, 0.00100, 1.64444, 0.0031749, -0.0019711
6.27800, 0.00100, 1.64969, 0.0031858, -0.0019761
6.27900, 0.00100, 1.65494, 0.0031968, -0.0019811
6.28000, 0.00100, 1.66017, 0.0032077, -0.0019860
6.28100, 0.00100, 1.66540, 0.0032186, -0.0019909
6.28200, 0.00100, 1.67063, 0.0032295, -0.0019957
6.28300, 0.00100, 1.67584, 0.0032403, -0.0020005
6.28400, 0.00100, 1.68105, 0.0032511, -0.0020053
6.28500, 0.00100, 1.68625, 0.0032618, -0.0020101
6.28600, 0.00100, 1.69144, 0.0032725, -0.0020148
6.28700, 0.00100, 1.69663, 0.0032832, -0.0020194
6.28800, 0.00100, 1.70181, 0.0032938, -0.0020240
6.28900, 0.00100, 1.70698, 0.0033044, -0.0020286
6.29000, 0.00100, 1.71214, 0.0033149, -0.0020331
6.29100, 0.00100, 1.71730, 0.0033254, -0.0020376
6.29200, 0.00100, 1.72244, 0.0033358, -0.0020420
6.29300, 0.00100, 1.72759, 0.0033462, -0.0020464
6.29400, 0.00100, 1.73272, 0.0033565, -0.0020508
6.29500, 0.00100, 1.73784, 0.0033667, -0.0020551
6.29600, 0.00100, 1.74296, 0.0033769, -0.0020594
6.29700, 0.00100, 1.74807, 0.0033871, -0.0020636
6.29800, 0.00100, 1.75317, 0.0033972, -0.0020678
6.29900, 0.00100, 1.75827, 0.0034072, -0.0020719
